,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
868,Genetic2Generated,ID:868,EnumField,XNBytesField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Genetic2Generated,ID:869,IP6Field,IP6Field,ShortField,LenField,SockAddrsField,SockAddrsField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Genetic2Generated,ID:870,IntEnumField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Genetic2Generated,ID:871,XShortField,XBitField,StrFixedLenField,XBitField,XStrLenField,XStrLenField,XStrLenField,XBitField,XStrLenField,XStrLenField,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Genetic2Generated,ID:872,StrField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Genetic2Generated,ID:873,EnumField,FieldLenField,FieldLenField,FieldLenField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Genetic2Generated,ID:874,Field,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Genetic2Generated,ID:875,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Genetic2Generated,ID:876,ByteEnumField,ByteEnumField,MACField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Genetic2Generated,ID:877,StrLenField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Genetic2Generated,ID:878,ByteEnumField,XIntField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Genetic2Generated,ID:879,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Genetic2Generated,ID:880,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Genetic2Generated,ID:881,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Genetic2Generated,ID:882,StrLenField,StrLenField,XShortField,XShortField,LongField,LongField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Genetic2Generated,ID:883,ByteField,ByteField,ShortField,FieldListField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Genetic2Generated,ID:884,IP6Field,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Genetic2Generated,ID:885,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Genetic2Generated,ID:886,FieldListField,FieldListField,FieldListField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Genetic2Generated,ID:887,IntEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Genetic2Generated,ID:888,XNBytesField,XNBytesField,BitEnumField,BitEnumField,FieldLenField,BitEnumField,BitEnumField,MayEnd,MayEnd,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Genetic2Generated,ID:889,IntEnumField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Genetic2Generated,ID:890,XBitField,XBitField,XBitField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Genetic2Generated,ID:891,LongField,UUIDField,BitField,BitField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Genetic2Generated,ID:892,EnumField,XBitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Genetic2Generated,ID:893,ShortField,XIntField,ShortField,XIntField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Genetic2Generated,ID:894,ShortEnumField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Genetic2Generated,ID:895,MayEnd,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Genetic2Generated,ID:896,ByteField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Genetic2Generated,ID:897,BitEnumField,BitEnumField,XIntField,StrLenField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Genetic2Generated,ID:898,Field,Field,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Genetic2Generated,ID:899,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Genetic2Generated,ID:900,XBitField,SignedIntField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Genetic2Generated,ID:901,FieldLenField,LenField,LenField,LenField,FieldLenField,LenField,LenField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Genetic2Generated,ID:902,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Genetic2Generated,ID:903,ByteEnumField,ByteEnumField,ByteField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,ByteEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Genetic2Generated,ID:904,IntEnumField,IntEnumField,ByteField,IntEnumField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Genetic2Generated,ID:905,LenField,PadField,PadField,PadField,MayEnd,PadField,MayEnd,Field,Field,PadField,PadField,PadField,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Genetic2Generated,ID:906,StrLenField,StrLenField,Field,IP6Field,StrField,StrLenField,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Genetic2Generated,ID:907,MACField,MACField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Genetic2Generated,ID:908,XShortField,MayEnd,SignedIntField,SignedIntField,SignedIntField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Genetic2Generated,ID:909,IntEnumField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Genetic2Generated,ID:910,IntEnumField,ByteEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Genetic2Generated,ID:911,StrField,StrField,StrField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Genetic2Generated,ID:912,ByteEnumField,ByteEnumField,XStrLenField,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Genetic2Generated,ID:913,MACField,MACField,MACField,MACField,MACField,MACField,MACField,MACField,MACField,IP6Field,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Genetic2Generated,ID:914,IntEnumField,IntEnumField,IntEnumField,IntEnumField,IntEnumField,MACField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Genetic2Generated,ID:915,XIntField,XIntField,XIntField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Genetic2Generated,ID:916,XShortField,XShortField,XShortField,XShortField,StrFixedLenField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Genetic2Generated,ID:917,ByteField,XBitField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Genetic2Generated,ID:918,StrLenField,StrLenField,XStrLenField,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Genetic2Generated,ID:919,IP6Field,EnumField,IntEnumField,IntEnumField,IntEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Genetic2Generated,ID:920,ShortField,SignedIntField,FieldLenField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Genetic2Generated,ID:921,MayEnd,MayEnd,MayEnd,MayEnd,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,ShortField,MayEnd,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Genetic2Generated,ID:922,ByteField,MACField,MACField,MACField,MACField,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Genetic2Generated,ID:923,ByteField,PadField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Genetic2Generated,ID:924,XBitField,SockAddrsField,SockAddrsField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Genetic2Generated,ID:925,StrField,ByteField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Genetic2Generated,ID:926,ShortEnumField,LenField,XIntField,LenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,Genetic2Generated,ID:927,XBitField,XBitField,LenField,LenField,LenField,LenField,ByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,Genetic2Generated,ID:928,IP6Field,IP6Field,StrLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,Genetic2Generated,ID:929,BitEnumField,IP6Field,UUIDField,EnumField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Genetic2Generated,ID:930,StrLenField,BitEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,Genetic2Generated,ID:931,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Genetic2Generated,ID:932,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Genetic2Generated,ID:933,MayEnd,XBitField,ShortEnumField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Genetic2Generated,ID:934,ShortEnumField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Genetic2Generated,ID:935,LongField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Genetic2Generated,ID:936,FlagsField,FlagsField,EnumField,IntEnumField,ShortField,ShortField,ShortField,ShortField,XShortField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Genetic2Generated,ID:937,StrFixedLenField,StrFixedLenField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Genetic2Generated,ID:938,ShortEnumField,XNBytesField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Genetic2Generated,ID:939,XNBytesField,IP6Field,IP6Field,IP6Field,XNBytesField,IP6Field,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Genetic2Generated,ID:940,IP6Field,IP6Field,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Genetic2Generated,ID:941,MayEnd,ByteField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Genetic2Generated,ID:942,PadField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,Genetic2Generated,ID:943,StrLenField,XIntField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,BitField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Genetic2Generated,ID:944,StrLenField,StrLenField,StrLenField,XByteField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Genetic2Generated,ID:945,IntField,IntField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Genetic2Generated,ID:946,XBitField,XByteField,ShortField,ShortField,StrField,FieldLenField,FieldLenField,IP6Field,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Genetic2Generated,ID:947,LongField,IntField,LongField,LongField,LongField,LongField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Genetic2Generated,ID:948,FlagsField,SignedIntField,SignedIntField,SignedIntField,SignedIntField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Genetic2Generated,ID:949,ByteField,ByteField,ByteField,ByteField,ByteField,Field,ByteField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Genetic2Generated,ID:950,PadField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Genetic2Generated,ID:951,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Genetic2Generated,ID:952,XByteField,XByteField,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Genetic2Generated,ID:953,StrLenField,StrLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Genetic2Generated,ID:954,ShortEnumField,UUIDField,ShortEnumField,ShortEnumField,ShortEnumField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Genetic2Generated,ID:955,UUIDField,ByteField,ByteField,ByteField,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,Genetic2Generated,ID:956,StrField,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Genetic2Generated,ID:957,ByteEnumField,ByteEnumField,Field,Field,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Genetic2Generated,ID:958,XByteField,XBitField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Genetic2Generated,ID:959,FieldLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Genetic2Generated,ID:960,IntEnumField,ByteEnumField,StrFixedLenField,IntEnumField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Genetic2Generated,ID:961,XStrLenField,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Genetic2Generated,ID:962,PadField,LongField,Field,LongField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Genetic2Generated,ID:963,MayEnd,MayEnd,IntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Genetic2Generated,ID:964,BitField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Genetic2Generated,ID:965,StrField,StrField,XNBytesField,XNBytesField,XNBytesField,XNBytesField,IntField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Genetic2Generated,ID:966,UUIDField,FlagsField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,Genetic2Generated,ID:967,ShortEnumField,EnumField,StrFixedLenField,EnumField,EnumField,EnumField,EnumField,EnumField,EnumField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Genetic2Generated,ID:968,BitEnumField,XIntField,SignedIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Genetic2Generated,ID:969,IntEnumField,IntEnumField,IntEnumField,IntEnumField,IntEnumField,IntEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Genetic2Generated,ID:970,BitField,BitField,StrField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Genetic2Generated,ID:971,ByteEnumField,LongField,LongField,LongField,LongField,LongField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Genetic2Generated,ID:972,BitField,FieldLenField,BitField,BitField,BitField,ShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Genetic2Generated,ID:973,UUIDField,PadField,PadField,PadField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Genetic2Generated,ID:974,BitEnumField,BitEnumField,XShortField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Genetic2Generated,ID:975,ShortEnumField,XBitField,SignedIntField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Genetic2Generated,ID:976,ByteEnumField,ByteEnumField,UUIDField,UUIDField,UUIDField,MayEnd,MayEnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Genetic2Generated,ID:977,ByteEnumField,IP6Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Genetic2Generated,ID:978,FieldListField,FieldListField,FieldListField,BitField,IntEnumField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Genetic2Generated,ID:979,FlagsField,XShortField,XShortField,ShortEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Genetic2Generated,ID:980,XBitField,XBitField,EnumField,PadField,ByteEnumField,XIntField,StrField,XShortField,StrField,StrField,StrField,XIntField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Genetic2Generated,ID:981,UUIDField,UUIDField,UUIDField,FlagsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Genetic2Generated,ID:982,LenField,LenField,LenField,LenField,LenField,LenField,LenField,LenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Genetic2Generated,ID:983,StrLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Genetic2Generated,ID:984,StrLenField,MACField,StrLenField,SignedIntField,Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Genetic2Generated,ID:985,XBitField,ShortField,EnumField,EnumField,XBitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Genetic2Generated,ID:986,EnumField,LongField,LongField,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Genetic2Generated,ID:987,LongField,StrField,StrField,StrField,StrField,StrField,StrField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Genetic2Generated,ID:988,BitEnumField,BitEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Genetic2Generated,ID:989,BitField,BitField,BitField,BitField,BitField,BitField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Genetic2Generated,ID:990,IP6Field,FieldLenField,Field,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Genetic2Generated,ID:991,XStrLenField,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Genetic2Generated,ID:992,MACField,MACField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Genetic2Generated,ID:993,EnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Genetic2Generated,ID:994,SignedIntField,StrLenField,StrLenField,StrLenField,EnumField,SockAddrsField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Genetic2Generated,ID:995,SockAddrsField,EnumField,IP6Field,SockAddrsField,EnumField,XByteField,SockAddrsField,XStrLenField,SockAddrsField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Genetic2Generated,ID:996,ByteEnumField,ByteEnumField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Genetic2Generated,ID:997,XByteField,XByteField,FieldListField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Genetic2Generated,ID:998,IntEnumField,XStrLenField,ByteField,PadField,StrFixedLenField,ByteField,ByteField,ByteField,ByteField,ByteField,ByteField,StrFixedLenField,StrFixedLenField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Genetic2Generated,ID:999,UUIDField,ShortEnumField,UUIDField,UUIDField,UUIDField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
